file,corpus,views,nface,nblock,narrow,f1_cx,f1_cy,f1_h,f1_x0,f1_x1,f1_y0,f1_y1,f2_cx,f2_cy,f2_h,ff_dx,ff_dy,ff_d,ff_d_over_h,ff_hratio,ff_gap,ff_midx,t_x0,t_x1,t_y0,t_y1,t_w,t_h,t_cx,t_cy,t_cap,t_cap_px,t_lines,t_pitch,t_leftvar,t_left_in,t_right_in,t_top_in,t_bot_in,t_pol,t_on_matte,t_on_face,t_face_gap,t_align_frameL,t_align_frameR,t_align_frameT,t_align_frameB,t_align_face,t_side_vs_f1,a_colour,a_area,a_cx,a_cy,a_ang,a_tipx,a_tipy,a_aim_face,a_aim_err_deg,a_tip_face_d,a_text_gap,a_on_person_px,a_hits_person,a_tip_clearance,a_body_clearance,e_area,e_cx,e_cy,ee_area,matte_cov,free_x,free_y,free_w,free_h,free_area,text_in_free
59000_bXbyg2vK6CI.jpg,AUDIT,59000,3,1,1,0.14474976062774658,0.4401678721110026,0.48202713860405816,0.03997427225112915,0.249525249004364,0.19915430280897353,0.6811814414130317,0.5275448560714722,0.4840906778971354,0.5063175201416016,0.3827950954437256,0.043922805786132814,0.3835915798148163,1.3799651372688635,0.9520253979543308,0.18307429552078247,0.3361473083496094,0.26484375,0.965625,0.06944444444444445,0.175,0.70078125,0.10555555555555556,0.615234375,0.12222222222222222,0.08194444444444444,59.0,1,,,0.26484375,0.034375,0.06944444444444445,0.825,bright,0.0,0.0,0.02047577788739427,False,True,False,False,,opp,red,0.004538845486111111,0.36910862780464454,0.3383279992072854,17.35720551417598,0.41316964285714286,0.3636904761904762,3,5.326077912815066,0.44516329709242297,0.06328125,1.0,True,0.0,0.0,0.06944444444444445,0.5,0.034722222222222224,0.23472222222222222,0.573232421875,0.0,0.0,1.0,0.1681,0.1681,1.0
42000_muF8LBaKZrI.jpg,AUDIT,42000,2,2,1,0.7614917198816935,0.630245053326642,0.4105275189435041,0.689664649963379,0.8333187898000082,0.42498129385489003,0.8355088127983941,0.2506085395812988,0.5050121166087963,0.37261086923104747,0.5108831803003947,0.12523293671784566,0.5157168936504701,2.341425339379588,1.1017593764527178,0.37118369738260903,0.5060501297314962,0.009375,0.48046875,0.02638888888888889,0.10277777777777777,0.47109375,0.0763888888888889,0.244921875,0.06458333333333334,0.059722222222222225,43.0,1,,,0.009375,0.51953125,0.02638888888888889,0.8972222222222223,bright,0.0,0.0,0.12146000862121582,True,False,True,False,,opp,red,0.006528862847222222,0.581091010656483,0.48104219185660724,16.548388388610363,0.634375,0.5107638888888889,1,11.317564229278418,0.14379011291281138,0.18379809107074535,0.0,True,0.0468144416809082,0.09096537232398987,0.08117621527777778,0.75234375,0.9180555555555555,0.21341796875,0.4143109809027778,0.0,0.0,0.7438,0.2264,0.1684,1.0
bot_00001700_-YRHSSLanxk_maxresdefault.jpg,CT_BOT,1700,3,1,1,0.767491203546524,0.3010817421807183,0.339806154039171,0.6953629970550537,0.8396194100379943,0.1311786651611328,0.47098481920030383,0.24225003719329835,0.2395612080891927,0.31184669777199076,0.5252411663532257,0.06152053409152561,0.5263799099981914,2.872039933724181,1.0896576954860784,0.39462623596191404,0.5048706203699111,0.0765625,0.890625,0.6277777777777778,0.9680555555555556,0.8140625,0.3402777777777778,0.48359375,0.7979166666666667,0.14444444444444443,104.0,2,1.6057692307692308,0.020703125,0.0765625,0.109375,0.6277777777777778,0.03194444444444444,bright,1.0,0.0,0.0881960391998291,False,False,False,True,,opp,yellow,0.012600911458333334,0.5172496657679388,0.3506251530676507,-141.92176642358191,0.43759765625,0.2934027777777778,2,29.265495086790594,0.19768137741621739,0.028125,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.7406022135416667,0.9039,0.0,0.0961,0.4528,0.0435,0.0
bot_00001500_gVVI_SdlsvA_maxresdefault.jpg,CT_BOT,1500,2,2,1,0.1682272434234619,0.29800955454508465,0.3321353064643012,0.09927991032600403,0.2371745765209198,0.13194190131293404,0.46407720777723527,0.6717188715934753,0.22560702429877388,0.335462040371365,0.5034916281700135,0.07240253024631077,0.5051360818523389,2.6903033851986793,0.990083128620511,0.3742188274860382,0.41997305750846864,0.06328125,0.8125,0.6777777777777778,0.9472222222222222,0.74921875,0.26944444444444443,0.437890625,0.8125,0.07743055555555556,55.75,2,2.1524663677130045,0.245703125,0.06328125,0.1875,0.6777777777777778,0.05277777777777778,bright,1.0,0.0,0.12020657062530518,False,False,False,True,,same,yellow,0.011950954861111111,0.4821435015057439,0.2529296570233512,-15.635982233730584,0.5655381944444444,0.25416666666666665,2,7.032563168080742,0.10738907747688971,0.15390625,0.0,True,0.027932417392730714,0.10454216003417968,0.0031380208333333334,0.6234375,0.9965277777777778,0.005555555555555556,0.6660405815972222,0.2961,0.0,0.2883,0.3708,0.1069,0.0
bot_00001300_rUJ__Sb3Y8w_maxresdefault.jpg,CT_BOT,1300,2,2,1,0.33217185735702515,0.42697940402560763,0.49618483649359807,0.2318812370300293,0.432462477684021,0.1788869857788086,0.6750718222724067,0.7260768055915833,0.2054200631600839,0.24778626053421585,0.3939049482345581,0.22155934086552373,0.4131501295963614,1.974509822267896,2.002471143572877,0.24921025435129804,0.5291243314743042,0.01796875,0.90859375,0.7208333333333333,0.9527777777777777,0.890625,0.23194444444444445,0.46328125,0.8368055555555556,0.08472222222222223,61.0,2,1.5245901639344261,0.001953125,0.01796875,0.09140625,0.7208333333333333,0.04722222222222222,bright,0.9992832017971682,0.0,0.02574084997177124,True,False,False,True,,same,red,0.006298828125,0.4622081585695085,0.5774783845391098,-24.356256015053503,0.5213541666666667,0.5626543209876543,2,20.11010831792305,0.2868622640666961,0.0078125,0.9922480620155039,True,0.0,0.0,0.05886501736111111,0.068359375,0.2152777777777778,0.16669270833333333,0.5934147135416666,0.4539,0.0,0.2227,0.45,0.1002,0.0
bot_00001200_qlDoZCJs620_maxresdefault.jpg,CT_BOT,1200,2,3,0,0.1978287160396576,0.3712841351826986,0.3291588465372721,0.12512540817260742,0.2705320239067078,0.2067047119140625,0.5358635584513346,0.7845941603183746,0.23521671295166016,0.3448667950100369,0.586765444278717,0.1360674222310384,0.5917362085960812,3.121470214497031,0.9544521284738138,0.4497873425483704,0.49121143817901614,0.33984375,0.66875,0.027777777777777776,0.5541666666666667,0.32890625,0.5263888888888889,0.504296875,0.29097222222222224,0.13055555555555556,94.0,3,1.4946808510638299,0.0018414239093399673,0.33984375,0.33125,0.027777777777777776,0.44583333333333336,bright,0.004653977493768281,0.0,0.051569366455078126,False,False,True,False,,opp,,,,,,,,,,,,,,,,0.058984375,0.9296875,0.20972222222222223,0.1594259982638889,0.5154470486111111,0.3398,0.0,0.3164,0.5375,0.1701,0.0
bot_00001100_--Mpaln4jx8_maxresdefault.jpg,CT_BOT,1100,3,1,0,0.7900062054395676,0.20381637149386936,0.22631022135416667,0.7428327560424804,0.8371796548366547,0.09066126081678602,0.31697148217095267,0.4648948788642883,0.36370404561360675,0.22952889336480034,0.32511132657527925,0.15988767411973742,0.3373218132055673,2.631117883976585,0.9859770508041525,0.23158481121063232,0.627450542151928,0.01484375,0.47734375,0.03194444444444444,0.2125,0.4625,0.18055555555555555,0.24609375,0.12222222222222222,0.1361111111111111,98.0,1,,,0.01484375,0.52265625,0.03194444444444444,0.7875,bright,0.016307172557172556,0.0,0.01156167984008789,True,False,True,False,t.y1~f1.M;t.x1~f2.C,opp,,,,,,,,,,,,,,,,0.07868923611111112,0.14453125,0.6986111111111111,0.22560004340277778,0.39724609375,0.0,0.0,0.7422,0.1833,0.1361,1.0
bot_00001100_U204YIfp-rc_maxresdefault.jpg,CT_BOT,1100,2,4,1,0.7615832328796387,0.47156121995713973,0.5710842556423611,0.6406090736389161,0.8825573921203613,0.1860190921359592,0.7571033477783203,0.19918993711471558,0.46221628189086916,0.3280907736884223,0.5623932957649231,0.009344938066270616,0.5624178608511616,2.2239362576397546,1.740628818123067,0.37109442949295046,0.4803865849971771,0.01484375,0.6265625,0.016666666666666666,0.11666666666666667,0.61171875,0.1,0.320703125,0.06666666666666667,0.09583333333333334,69.0,1,,,0.01484375,0.3734375,0.016666666666666666,0.8833333333333333,dark,0.0,0.0,0.04146256159225854,True,False,True,False,t.x1~f1.L,opp,red,0.011507161458333333,0.49919261717225794,0.43273990881192037,32.464308923811444,0.5776909722222222,0.4725308641975309,1,32.63424784464743,0.18389306952139498,0.065625,0.0,True,0.055893898010253906,0.0905038833618164,0.0431640625,0.364453125,0.3527777777777778,0.09269965277777778,0.5503537326388889,0.3187,0.0,0.3094,0.5667,0.1753,0.503
bot_00001000_95HqsmyM-zI_maxresdefault.jpg,CT_BOT,1000,2,3,1,0.5969137907028198,0.2609276948151765,0.2540330957483362,0.5470006942749024,0.6468268871307373,0.1339111469410084,0.38794424268934463,0.3592781454324722,0.2688393274943034,0.24552268981933595,0.23763564527034758,0.007911632679126868,0.23767731278824328,1.6916526929088602,1.0346624009995269,0.13997954726219178,0.47809596806764604,0.00234375,0.5578125,0.6902777777777778,0.9569444444444445,0.55546875,0.26666666666666666,0.280078125,0.8236111111111111,0.1076388888888889,77.5,2,1.8064516129032258,0.054296875,0.00234375,0.4421875,0.6902777777777778,0.043055555555555555,bright,0.5076252723311547,0.0,0.1680058717727661,True,False,False,True,t.x1~f1.L,opp,red,0.008274739583333333,0.8103770861667264,0.4111303789337912,144.40516831955983,0.7455078125,0.4510416666666667,2,50.45617917563817,0.39959643777690657,0.21444707698666585,0.9935746131654865,True,0.0,0.0,0.09437391493055555,0.068359375,0.3451388888888889,0.23240559895833332,0.5332313368055556,0.0,0.0,0.1367,0.9486,0.1297,0.193
bot_00000988_79nw7lP0jm0_maxresdefault.jpg,CT_BOT,988,2,2,1,0.7058807492256165,0.28126341501871743,0.43112195332845055,0.613331413269043,0.7984300851821899,0.06570243835449219,0.49682439168294273,0.19758514165878296,0.37139566209581165,0.3254377577039931,0.5082956075668335,0.09013224707709419,0.5108178273266992,2.4006580542727023,1.3247447265187469,0.34332388639450073,0.4517329454421997,0.00625,0.8015625,0.7944444444444444,0.9805555555555555,0.7953125,0.18611111111111112,0.40390625,0.8875,0.07152777777777777,51.5,2,1.7864077669902914,0.00078125,0.00625,0.1984375,0.7944444444444444,0.019444444444444445,bright,1.0,0.0,0.14643557071685792,True,False,False,True,t.x1~f1.R,opp,red,0.00860568576388889,0.4809644954490323,0.37706916285148756,49.13690753721262,0.53984375,0.44479166666666664,1,78.12339837565449,0.18981427605238765,0.18203125,0.0,True,0.027793121337890626,0.08007631301879883,0.038248697916666664,0.373046875,0.32083333333333336,0.2388888888888889,0.6499945746527778,0.318,0.0,0.2953,0.4514,0.1333,0.0
